brand,server_name,server_url,server_model,product_name,server_type,processor,memory,storage,networking,expansion,compatibility,important_configuration_notes,specifications_json,parts_found,status
Kingston,ABIT- AN7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/17236/abit-an7-motherboard,AN7 Motherboard,ABIT - AN7 Motherboard,Motherboard,"[""AMD Athlon Nvidia nForce2"", ""AMD Athlon XP Nvidia nForce2"", ""AMD Duron Nvidia nForce2""]",Standard: 0 MB (Removable); Maximum: 2 GB using 400MHz DDR modules / 3 GB using 333MHz or 266MHz DDR modules,Bus Architecture: AGP / PCI,,"[""3 Socket(s)""]",Using 400MHz DDR modules:: Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.; Using 333MHz or 266MHz DDR modules:: Virtually any configuration up to 3GB can be reached using any combination of Kingston's 512MB and 1GB modules.,"[""This system only supports 4 banks of 400MHz DDR memory. If two double-sided DIMMs are used, the 3rd socket is disabled."", ""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB using 400MHz DDR modules / 3 GB using 333MHz or 266MHz DDR modules""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""3 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon Nvidia nForce2"", ""AMD Athlon XP Nvidia nForce2"", ""AMD Duron Nvidia nForce2""]}, ""Upgrade Path"": {""Using 400MHz DDR modules:"": ""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules."", ""Using 333MHz or 266MHz DDR modules:"": ""Virtually any configuration up to 3GB can be reached using any combination of Kingston's 512MB and 1GB modules.""}, ""Important Configuration Notes"": {""Details"": [""This system only supports 4 banks of 400MHz DDR memory. If two double-sided DIMMs are used, the 3rd socket is disabled."", ""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode.""]}}",14,extracted
Kingston,ABIT- AS8-3rd Eye Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/19977/abit-as8-3rd-eye-motherboard,AS8-3rd Eye Motherboard,ABIT - AS8-3rd Eye Motherboard,Motherboard,"[""Intel Celeron D Intel 865PE"", ""Intel Pentium 4 Intel 865PE""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: AGP / PCI,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron D Intel 865PE"", ""Intel Pentium 4 Intel 865PE""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",8,extracted
Kingston,ABIT- IL9 Pro Motherboard,https://www.kingston.com/en/memory/search/model/33763/abit-il9-pro-motherboard,IL9 Pro Motherboard,ABIT - IL9 Pro Motherboard,Motherboard,"[""Intel Celeron D Intel 945P"", ""Intel Core 2 Duo Intel 945P"", ""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules or kits.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron D Intel 945P"", ""Intel Core 2 Duo Intel 945P"", ""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules or kits.""]}}",43,extracted
Kingston,ABIT- VP6 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/10140/abit-vp6-motherboard,VP6 Motherboard,ABIT - VP6 Motherboard,Motherboard,"[""Intel Pentium III VIA 694X""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""4 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 256 and 512MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium III VIA 694X""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 256 and 512MB modules.""]}}",8,extracted
Kingston,ABIT- IS7-E2G Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/25200/abit-is7-e2g-motherboard,IS7-E2G Motherboard,ABIT - IS7-E2G Motherboard,Motherboard,"[""Intel Pentium 4 Intel 865PE""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""When running at 800MHz FSB, DDR333 will clock at 320MHz only.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 865PE""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""When running at 800MHz FSB, DDR333 will clock at 320MHz only.""]}}",22,extracted
Kingston,ABIT- IS7-G Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/15423/abit-is7-g-motherboard,IS7-G Motherboard,ABIT - IS7-G Motherboard,Motherboard,"[""Intel Celeron Intel 865PE"", ""Intel Pentium 4 Intel 865PE""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: AGP / PCI,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Celeron Intel 865PE"", ""Intel Pentium 4 Intel 865PE""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",8,extracted
Kingston,ABIT- I-45D Motherboard,https://www.kingston.com/en/memory/search/model/43050/abit-i-45d-motherboard,I-45D Motherboard,ABIT - I-45D Motherboard,Motherboard,"[""Intel Core 2 Duo Intel 945GC""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""2 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB, 1 and 2GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Core 2 Duo Intel 945GC""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB, 1 and 2GB modules.""]}}",53,extracted
Kingston,ABIT- CX6 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/9793/abit-cx6-motherboard,CX6 Motherboard,ABIT - CX6 Motherboard,Motherboard,"[""Intel Pentium III (N/A)""]",Standard: 0 MB (Removable); Maximum: 1 GB,Bus Architecture: AGP / AMR / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 1GB can be reached using any combination of Kingston's 512MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""1 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / AMR / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium III (N/A)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 1GB can be reached using any combination of Kingston's 512MB modules.""]}}",3,extracted
Kingston,ABIT- VA-11 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/17152/abit-va-11-motherboard,VA-11 Motherboard,ABIT - VA-11 Motherboard,Motherboard,"[""AMD Athlon XP VIA UniChrome KM400 (VT8378)""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon XP VIA UniChrome KM400 (VT8378)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}}",8,extracted
Kingston,ABIT- AB9 QuadGT Motherboard,https://www.kingston.com/en/memory/search/model/34559/abit-ab9-quadgt-motherboard,AB9 QuadGT Motherboard,ABIT - AB9 QuadGT Motherboard,Motherboard,"[""Intel Core 2 Duo Intel P965""]",Standard: 0 MB (Removable); Maximum: 8 GB,Bus Architecture: PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""4 Socket(s)""]","[""Virtually any configuration up to 8GB can be reached using any combination of Kingston's 512MB, 1 and 2GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""Maximum configurations require a 64-bit operating system.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""8 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Core 2 Duo Intel P965""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 8GB can be reached using any combination of Kingston's 512MB, 1 and 2GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""Maximum configurations require a 64-bit operating system.""]}}",59,extracted
Kingston,ABIT- IC7 Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/15421/abit-ic7-motherboard,IC7 Motherboard,ABIT - IC7 Motherboard,Motherboard,"[""Intel Pentium 4 Intel 875P""]",Standard: 0 MB (Removable); Maximum: 4 GB,Bus Architecture: AGP / PCI,,"[""4 Socket(s)""]","[""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]","[""When mixing ECC (x72) and non-ECC (x64) modules, the system will not perform the ECC function."", ""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""All modules must be identical for Dual Channel with Dynamic Mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""When running at 800MHz FSB, DDR333 will clock at 320MHz only.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""4 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 875P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 4GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""When mixing ECC (x72) and non-ECC (x64) modules, the system will not perform the ECC function."", ""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""All modules must be identical for Dual Channel with Dynamic Mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode."", ""When running at 800MHz FSB, DDR333 will clock at 320MHz only.""]}}",30,extracted
Kingston,ABIT- LP-80 Motherboard,https://www.kingston.com/en/memory/search/model/24317/abit-lp-80-motherboard,LP-80 Motherboard,ABIT - LP-80 Motherboard,Motherboard,"[""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 945P"", ""Intel Pentium D Intel 945P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 512MB and 1GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode."", ""Kingston offers 'K2' kit part numbers for Dual Channel mode.""]}}",49,extracted
Kingston,ABIT- NF8-V2 Motherboard,https://www.kingston.com/en/memory/search/model/24322/abit-nf8-v2-motherboard,NF8-V2 Motherboard,ABIT - NF8-V2 Motherboard,Motherboard,"[""AMD Athlon 64 Nvidia nForce3 250"", ""AMD Sempron Nvidia nForce3 250""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI / SSD - SATA 2.5-inch 9.5mm,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""AMD Athlon 64 Nvidia nForce3 250"", ""AMD Sempron Nvidia nForce3 250""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 128, 256, 512MB, and 1GB modules.""]}}",41,extracted
Kingston,ABIT- VH6T Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/13627/abit-vh6t-motherboard,VH6T Motherboard,ABIT - VH6T Motherboard,Motherboard,"[""Intel Pentium III VIA 694X""]",Standard: 0 MB (Removable); Maximum: 1.5 GB,Bus Architecture: AGP / AMR / ISA / PCI,,"[""3 Socket(s)""]","[""Virtually any configuration up to 1.5GB can be reached using any combination of Kingston's 256 and 512MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""1.5 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / AMR / ISA / PCI""}, ""Expansions"": {""Details"": [""3 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium III VIA 694X""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 1.5GB can be reached using any combination of Kingston's 256 and 512MB modules.""]}}",8,extracted
Kingston,ABIT- BX133-RAID Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/9778/abit-bx133-raid-motherboard,BX133-RAID Motherboard,ABIT - BX133-RAID Motherboard,Motherboard,,Standard: 0 MB (Removable); Maximum: 768 MB,Bus Architecture: AGP / ISA / PCI,,"[""3 Socket(s)""]","[""Virtually any configuration up to 768MB can be reached using Kingston's 256MB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""768 MB""}, ""Storage"": {""Bus Architecture"": ""AGP / ISA / PCI""}, ""Expansions"": {""Details"": [""3 Socket(s)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 768MB can be reached using Kingston's 256MB modules.""]}}",6,extracted
Kingston,ABIT- IS7-V Motherboard,https://www.kingston.com/en/memory/search/discontinuedmodel/16998/abit-is7-v-motherboard,IS7-V Motherboard,ABIT - IS7-V Motherboard,Motherboard,"[""Intel Pentium 4 Intel 848P""]",Standard: 0 MB (Removable); Maximum: 2 GB,Bus Architecture: AGP / PCI,,"[""2 Socket(s)""]","[""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 256, 512MB, and 1GB modules.""]",,"{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""2 GB""}, ""Storage"": {""Bus Architecture"": ""AGP / PCI""}, ""Expansions"": {""Details"": [""2 Socket(s)""]}, ""CPU / Chipsets"": {""Details"": [""Intel Pentium 4 Intel 848P""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 2GB can be reached using any combination of Kingston's 256, 512MB, and 1GB modules.""]}}",6,extracted
Kingston,ABIT- AN52 V2.0 Motherboard,https://www.kingston.com/en/memory/search/model/43052/abit-an52-v2-0-motherboard,AN52 V2.0 Motherboard,ABIT - AN52 V2.0 Motherboard,Motherboard,,Standard: 0 MB (Removable); Maximum: 8 GB,Bus Architecture: PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm,,"[""4 Socket(s)""]","[""Virtually any configuration up to 8GB can be reached using any combination of Kingston's 1 and 2GB modules.""]","[""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", "".""]","{""Memory"": {""Standard"": ""0 MB (Removable)"", ""Maximum"": ""8 GB""}, ""Storage"": {""Bus Architecture"": ""PCI / PCI Express / SSD - SATA 2.5-inch 9.5mm""}, ""Expansions"": {""Details"": [""4 Socket(s)""]}, ""Upgrade Path"": {""Details"": [""Virtually any configuration up to 8GB can be reached using any combination of Kingston's 1 and 2GB modules.""]}, ""Important Configuration Notes"": {""Details"": [""MODULES MUST BE ORDERED AND INSTALLED IN PAIRS for Dual Channel mode. Kingston offers 'K2' kit part numbers for Dual Channel mode."", "".""]}}",49,extracted
